step,train_loss,train_accuracy,test_loss,test_accuracy,hidden_parameter_norm,auxiliary_parameter_norm,unembedding_parameter_norm,hidden_gradient_norm,auxiliary_gradient_norm,unembedding_gradient_norm,muon_applied_update_norm,muon_max_abs_applied_update,collapse_detected,generalization_collapse_detected,auxiliary_learning_rate,unembedding_learning_rate,auxiliary_frozen
11200,1.744497421896085e-05,1.0,0.0038990883622318506,1.0,285.88864891689076,0.8541779194510929,1.1736422777175903,5.055708906956447e-06,0.0,0.0,0.28852504714833177,0.005920419469475746,0,0,0.0,0.0,1
11300,1.739299659675453e-05,1.0,0.0038993926718831062,1.0,285.9353219653356,0.8541779194510929,1.1736422777175903,5.0412885019563e-06,0.0,0.0,0.28853709992033116,0.005900804419070482,0,0,0.0,0.0,1
11400,1.734167199174408e-05,1.0,0.003903217613697052,1.0,285.98791244839686,0.8541779194510929,1.1736422777175903,5.024834373583201e-06,0.0,0.0,0.2887224367768755,0.005913046654313803,0,0,0.0,0.0,1
11500,1.7275842765229754e-05,1.0,0.0038834658917039633,1.0,286.0509199631539,0.8541779194510929,1.1736422777175903,5.00793308631227e-06,0.0,0.0,0.2886606414951695,0.005958080757409334,0,0,0.0,0.0,1
11600,1.7195356122101657e-05,1.0,0.0038865068927407265,1.0,286.12128998624905,0.8541779194510929,1.1736422777175903,4.985358628552537e-06,0.0,0.0,0.28844065192597584,0.005921096540987492,0,0,0.0,0.0,1
11700,1.712208722892683e-05,1.0,0.003911284264177084,1.0,286.19459215734,0.8541779194510929,1.1736422777175903,4.964250424754353e-06,0.0,0.0,0.2886389661947702,0.00600125826895237,0,0,0.0,0.0,1
11800,1.706142575130798e-05,1.0,0.003941420000046492,1.0,286.27513731312143,0.8541779194510929,1.1736422777175903,4.947816997159686e-06,0.0,0.0,0.28880872255964757,0.005978310946375132,0,0,0.0,0.0,1
11900,1.700450047792401e-05,1.0,0.003967256285250187,1.0,286.3483395698939,0.8541779194510929,1.1736422777175903,4.931410648941467e-06,0.0,0.0,0.2889233839085221,0.005982338450849056,0,0,0.0,0.0,1
12000,1.693932426860556e-05,1.0,0.003987011965364218,1.0,286.4282354360441,0.8541779194510929,1.1736422777175903,4.910338578626644e-06,0.0,0.0,0.28906380393308484,0.005928019527345896,0,0,0.0,0.0,1
12100,1.6856844013091177e-05,1.0,0.003996102139353752,1.0,286.5090842947327,0.8541779194510929,1.1736422777175903,4.890442417412896e-06,0.0,0.0,0.2889933714518362,0.005925306584686041,0,0,0.0,0.0,1
12200,1.6786318155936897e-05,1.0,0.004010667093098164,1.0,286.58075309104066,0.8541779194510929,1.1736422777175903,4.869900690357048e-06,0.0,0.0,0.288932904053713,0.00587854627519846,0,0,0.0,0.0,1
12300,1.6716099707991816e-05,1.0,0.004012170247733593,1.0,286.6370652028859,0.8541779194510929,1.1736422777175903,4.84836277339465e-06,0.0,0.0,0.2888347894037512,0.005833649542182684,0,0,0.0,0.0,1
12400,1.6657024389132857e-05,1.0,0.004021771252155304,1.0,286.6776215208754,0.8541779194510929,1.1736422777175903,4.833530220412411e-06,0.0,0.0,0.28870620338736236,0.005909717176109552,0,0,0.0,0.0,1
12500,1.6615162166999653e-05,1.0,0.004027999006211758,1.0,286.70275259421794,0.8541779194510929,1.1736422777175903,4.821712621410842e-06,0.0,0.0,0.28863614116295516,0.005871874745935202,0,0,0.0,0.0,1
12600,1.6564739780733362e-05,1.0,0.004031921271234751,1.0,286.72749037096185,0.8541779194510929,1.1736422777175903,4.807491465936303e-06,0.0,0.0,0.2886172779640083,0.005884965416043997,0,0,0.0,0.0,1
12700,1.650815647735726e-05,1.0,0.004034717101603746,1.0,286.75279587154205,0.8541779194510929,1.1736422777175903,4.793279902949717e-06,0.0,0.0,0.28852606780293755,0.0058586779050529,0,0,0.0,0.0,1
12800,1.646840973990038e-05,1.0,0.004034831654280424,0.9998881220817566,286.7683640361507,0.8541779194510929,1.1736422777175903,4.781219939579676e-06,0.0,0.0,0.2883637837994602,0.005750727374106646,0,0,0.0,0.0,1
12900,1.6468844478367828e-05,1.0,0.004019947722554207,0.9998881220817566,286.7410560418927,0.8541779194510929,1.1736422777175903,4.7801144610181e-06,0.0,0.0,0.28718441707645237,0.005741177126765251,0,0,0.0,0.0,1
13000,1.6484438674524426e-05,1.0,0.003999692387878895,0.9998881220817566,286.6723963424065,0.8541779194510929,1.1736422777175903,4.780846487952626e-06,0.0,0.0,0.2882096853978769,0.005735709331929684,0,0,0.0,0.0,1
13100,1.6461126506328583e-05,1.0,0.003986075054854155,0.9998881220817566,286.62952275550947,0.8541779194510929,1.1736422777175903,4.77520132454513e-06,0.0,0.0,0.28810139057298967,0.005737567786127329,0,0,0.0,0.0,1
13200,1.643529139983002e-05,1.0,0.0039815292693674564,0.9998881220817566,286.60105600086956,0.8541779194510929,1.1736422777175903,4.773292708183961e-06,0.0,0.0,0.2875865097954903,0.005760879255831242,0,0,0.0,0.0,1
13300,1.640889786358457e-05,1.0,0.003988449461758137,0.9998881220817566,286.5800574541087,0.8541779194510929,1.1736422777175903,4.76581938026721e-06,0.0,0.0,0.28726601029724125,0.00572402635589242,0,0,0.0,0.0,1
13400,1.6406129361712374e-05,1.0,0.003999817650765181,0.9998881220817566,286.5546703868546,0.8541779194510929,1.1736422777175903,4.761448438975192e-06,0.0,0.0,0.28816431978398055,0.005634277127683163,0,0,0.0,0.0,1
13500,1.641341259528417e-05,1.0,0.004023631568998098,0.9998881220817566,286.5314090867441,0.8541779194510929,1.1736422777175903,4.768065695129977e-06,0.0,0.0,0.28733016905772685,0.005637379363179207,0,0,0.0,0.0,1
13600,1.642741699470207e-05,1.0,0.00403866171836853,0.9998881220817566,286.5112956149199,0.8541779194510929,1.1736422777175903,4.77332909964764e-06,0.0,0.0,0.28751815905817385,0.005667489487677813,0,0,0.0,0.0,1
13700,1.6431184121756814e-05,1.0,0.004032725002616644,0.9998881220817566,286.4959422305896,0.8541779194510929,1.1736422777175903,4.772839891977488e-06,0.0,0.0,0.2874645160338987,0.005658075679093599,0,0,0.0,0.0,1
13800,1.643644463911187e-05,1.0,0.0040283543057739735,0.9998881220817566,286.4846282720314,0.8541779194510929,1.1736422777175903,4.7764853782323446e-06,0.0,0.0,0.28744444618718157,0.005616301205009222,0,0,0.0,0.0,1
13900,1.644257463340182e-05,1.0,0.004031972028315067,0.9998881220817566,286.47970812149657,0.8541779194510929,1.1736422777175903,4.774357646001366e-06,0.0,0.0,0.28809042609913077,0.0056217629462480545,0,0,0.0,0.0,1
14000,1.6452098861918785e-05,1.0,0.004033700097352266,0.9998881220817566,286.47321583786976,0.8541779194510929,1.1736422777175903,4.776868448138656e-06,0.0,0.0,0.28809346185628465,0.005602349527180195,0,0,0.0,0.0,1
14100,1.6477497410960495e-05,1.0,0.004031442105770111,0.9998881220817566,286.4662769198173,0.8541779194510929,1.1736422777175903,4.785167517870233e-06,0.0,0.0,0.2880793277808239,0.00556759350001812,0,0,0.0,0.0,1
14200,1.650109152251389e-05,1.0,0.004035147838294506,0.9998881220817566,286.45749559940975,0.8541779194510929,1.1736422777175903,4.790829424679626e-06,0.0,0.0,0.288090552111705,0.00562253687530756,0,0,0.0,0.0,1
14300,1.6536352632101625e-05,1.0,0.004048020113259554,0.9998881220817566,286.4467842844226,0.8541779194510929,1.1736422777175903,4.800668052135326e-06,0.0,0.0,0.2880241902133816,0.005603459198027849,0,0,0.0,0.0,1
14400,1.657585016801022e-05,1.0,0.004065380897372961,0.9998881220817566,286.43393279579726,0.8541779194510929,1.1736422777175903,4.812757759908323e-06,0.0,0.0,0.28789771421831706,0.005580679513514042,0,0,0.0,0.0,1
14500,1.6615316781098954e-05,1.0,0.004081945866346359,1.0,286.4244620004031,0.8541779194510929,1.1736422777175903,4.826103404350971e-06,0.0,0.0,0.28776290493868517,0.005579736083745956,0,0,0.0,0.0,1
14600,1.664018418523483e-05,1.0,0.004088912159204483,1.0,286.42118640456744,0.8541779194510929,1.1736422777175903,4.834463537284348e-06,0.0,0.0,0.28737659187946957,0.0055242422968149185,0,0,0.0,0.0,1
14700,1.666969183133915e-05,1.0,0.004096967168152332,1.0,286.4147930467309,0.8541779194510929,1.1736422777175903,4.839488881505035e-06,0.0,0.0,0.2879980477810449,0.005527328234165907,0,0,0.0,0.0,1
14800,1.6704176232451573e-05,1.0,0.004094922915101051,1.0,286.40788739018325,0.8541779194510929,1.1736422777175903,4.8500313401192156e-06,0.0,0.0,0.28775516054083616,0.005501939915120602,0,0,0.0,0.0,1
14900,1.6724470697226934e-05,1.0,0.004091968759894371,1.0,286.4042882334069,0.8541779194510929,1.1736422777175903,4.855556916003719e-06,0.0,0.0,0.28788331361740804,0.005508981645107269,0,0,0.0,0.0,1
15000,1.675500243436545e-05,1.0,0.004096646793186665,1.0,286.40145456569167,0.8541779194510929,1.1736422777175903,4.863770703221874e-06,0.0,0.0,0.2878961506066983,0.005521012935787439,0,0,0.0,0.0,1
15100,1.6787931599537842e-05,1.0,0.004107899963855743,1.0,286.3963250429119,0.8541779194510929,1.1736422777175903,4.876143849116754e-06,0.0,0.0,0.28729694599256983,0.005504717119038105,0,0,0.0,0.0,1
15200,1.6830977983772755e-05,1.0,0.004109545610845089,1.0,286.38737681556813,0.8541779194510929,1.1736422777175903,4.889670484171751e-06,0.0,0.0,0.287087283984927,0.005472436547279358,0,0,0.0,0.0,1
15300,1.6885725926840678e-05,1.0,0.004122608806937933,0.9998881220817566,286.3715804031092,0.8541779194510929,1.1736422777175903,4.899628895179998e-06,0.0,0.0,0.28779211916193426,0.0055018821731209755,0,0,0.0,0.0,1
15400,1.6927306205616333e-05,1.0,0.004140221048146486,0.9998881220817566,286.352287966183,0.8541779194510929,1.1736422777175903,4.9118783503114396e-06,0.0,0.0,0.28780974183073854,0.005467068869620562,0,0,0.0,0.0,1
15500,1.698314372333698e-05,1.0,0.004155908245593309,0.9998881220817566,286.3287410385048,0.8541779194510929,1.1736422777175903,4.927059844375835e-06,0.0,0.0,0.28777847667244033,0.0054852780885994434,0,0,0.0,0.0,1
15600,1.7017506252159365e-05,1.0,0.004146115388721228,0.9998881220817566,286.3104507339931,0.8541779194510929,1.1736422777175903,4.939990855656542e-06,0.0,0.0,0.2870709336297004,0.005554982926696539,0,0,0.0,0.0,1
15700,1.7040756574715488e-05,1.0,0.004129976499825716,0.9998881220817566,286.29389878923433,0.8541779194510929,1.1736422777175903,4.947181753501485e-06,0.0,0.0,0.2871158486654608,0.0055458457209169865,0,0,0.0,0.0,1
15800,1.7066682630684227e-05,1.0,0.004105567466467619,0.9998881220817566,286.2827104268871,0.8541779194510929,1.1736422777175903,4.954457201098653e-06,0.0,0.0,0.28709540636886527,0.005464371759444475,0,0,0.0,0.0,1
15900,1.7073280105250888e-05,1.0,0.004093604627996683,1.0,286.2781364995548,0.8541779194510929,1.1736422777175903,4.956392258167647e-06,0.0,0.0,0.28697956189671975,0.0054624248296022415,0,0,0.0,0.0,1
16000,1.7078165910788812e-05,1.0,0.004078807774931192,1.0,286.26985283424835,0.8541779194510929,1.1736422777175903,4.9551028221345745e-06,0.0,0.0,0.28748335365260896,0.0054243700578808784,0,0,0.0,0.0,1
16100,1.7063039194908924e-05,1.0,0.00405792985111475,1.0,286.2712867897646,0.8541779194510929,1.1736422777175903,4.9511094366278274e-06,0.0,0.0,0.28737094578005534,0.005442531779408455,0,0,0.0,0.0,1
16200,1.7047414075932465e-05,1.0,0.004064811393618584,1.0,286.27196030715817,0.8541779194510929,1.1736422777175903,4.950119245092705e-06,0.0,0.0,0.2870077295358909,0.005466422997415066,0,0,0.0,0.0,1
16300,1.703278576314915e-05,1.0,0.004080240149050951,1.0,286.27407608496827,0.8541779194510929,1.1736422777175903,4.941447226685328e-06,0.0,0.0,0.28727749049983575,0.005467909388244152,0,0,0.0,0.0,1
16400,1.7029611626639962e-05,1.0,0.00408959249034524,1.0,286.2747642903208,0.8541779194510929,1.1736422777175903,4.942545073196732e-06,0.0,0.0,0.2872855816051248,0.005416251253336668,0,0,0.0,0.0,1
16500,1.702426015981473e-05,1.0,0.0041019609197974205,1.0,286.2786571224847,0.8541779194510929,1.1736422777175903,4.941213181829068e-06,0.0,0.0,0.28704953647155595,0.00537461880594492,0,0,0.0,0.0,1
16600,1.702902045508381e-05,1.0,0.004104218445718288,1.0,286.2752076801407,0.8541779194510929,1.1736422777175903,4.941800004540164e-06,0.0,0.0,0.28739121625242714,0.005372629035264254,0,0,0.0,0.0,1
16700,1.7038015357684344e-05,1.0,0.004102972336113453,1.0,286.2712001127416,0.8541779194510929,1.1736422777175903,4.943880273414094e-06,0.0,0.0,0.28730753706177675,0.005317551549524069,0,0,0.0,0.0,1
16800,1.7036178178386763e-05,1.0,0.00410764105618,1.0,286.26883145511016,0.8541779194510929,1.1736422777175903,4.9422001605935774e-06,0.0,0.0,0.2876223285263221,0.005330982618033886,0,0,0.0,0.0,1
16900,1.7032320101861842e-05,1.0,0.004112679045647383,1.0,286.2709982715882,0.8541779194510929,1.1736422777175903,4.94106886151675e-06,0.0,0.0,0.2876848295654306,0.005318227224051952,0,0,0.0,0.0,1
17000,1.7033065887517296e-05,1.0,0.004109323024749756,1.0,286.27276551899934,0.8541779194510929,1.1736422777175903,4.944446627724624e-06,0.0,0.0,0.28705580010456355,0.005336925387382507,0,0,0.0,0.0,1
17100,1.702002737147268e-05,1.0,0.004106024280190468,1.0,286.2806014895899,0.8541779194510929,1.1736422777175903,4.936301841209217e-06,0.0,0.0,0.28805557995701486,0.005338939372450113,0,0,0.0,0.0,1
17200,1.700583379715681e-05,1.0,0.004115057643502951,1.0,286.29033287146854,0.8541779194510929,1.1736422777175903,4.93488916508396e-06,0.0,0.0,0.28727142953862506,0.005323573015630245,0,0,0.0,0.0,1
17300,1.7007389033096842e-05,1.0,0.0041445521637797356,1.0,286.29498856134296,0.8541779194510929,1.1736422777175903,4.9364397430642616e-06,0.0,0.0,0.2871281304055526,0.00531314592808485,0,0,0.0,0.0,1
17400,1.7015545381582342e-05,1.0,0.004171151667833328,1.0,286.29260543142647,0.8541779194510929,1.1736422777175903,4.935987509241311e-06,0.0,0.0,0.2879487958550342,0.0052706170827150345,0,0,0.0,0.0,1
17500,1.7013304386637174e-05,1.0,0.004200186114758253,0.9997762441635132,286.2917229524995,0.8541779194510929,1.1736422777175903,4.933446857313608e-06,0.0,0.0,0.28796817618211396,0.005281234160065651,0,0,0.0,0.0,1
17600,1.6989959476632066e-05,1.0,0.004228116944432259,0.9997762441635132,286.29496982034044,0.8541779194510929,1.1736422777175903,4.929588873057636e-06,0.0,0.0,0.2877109289525458,0.005260004196316004,0,0,0.0,0.0,1
17700,1.6957652405835688e-05,1.0,0.0042583574540913105,0.9997762441635132,286.3011582659036,0.8541779194510929,1.1736422777175903,4.919587675103672e-06,0.0,0.0,0.28792310608771254,0.005253258626908064,0,0,0.0,0.0,1
17800,1.6922449503908865e-05,1.0,0.004288383759558201,0.9997762441635132,286.3110769376163,0.8541779194510929,1.1736422777175903,4.909899799368012e-06,0.0,0.0,0.28788729360923376,0.005205947440117598,0,0,0.0,0.0,1
17900,1.6875888832146302e-05,1.0,0.0042998287826776505,0.9997762441635132,286.32422911498867,0.8541779194510929,1.1736422777175903,4.895422656667531e-06,0.0,0.0,0.28815142575511843,0.005205310415476561,0,0,0.0,0.0,1
18000,1.6813701222417876e-05,1.0,0.004311807919293642,0.9997762441635132,286.3472670044303,0.8541779194510929,1.1736422777175903,4.878872773994491e-06,0.0,0.0,0.2883098310580246,0.005226734559983015,0,0,0.0,0.0,1
18100,1.6737105397623964e-05,1.0,0.004313475452363491,0.9996643662452698,286.37960748120264,0.8541779194510929,1.1736422777175903,4.862370989517253e-06,0.0,0.0,0.2875024142709124,0.0052737402729690075,0,0,0.0,0.0,1
18200,1.6659854736644775e-05,1.0,0.004318918567150831,0.9996643662452698,286.41020760150894,0.8541779194510929,1.1736422777175903,4.8372358700434536e-06,0.0,0.0,0.28777773226929126,0.005207855720072985,0,0,0.0,0.0,1
18300,1.6605104974587448e-05,1.0,0.004316448699682951,0.9996643662452698,286.433979569381,0.8541779194510929,1.1736422777175903,4.827357276528372e-06,0.0,0.0,0.2872615746759734,0.005274534225463867,0,0,0.0,0.0,1
18400,1.6573949324083515e-05,1.0,0.004321232903748751,0.9996643662452698,286.44543203134305,0.8541779194510929,1.1736422777175903,4.815143770723719e-06,0.0,0.0,0.2881653385030765,0.0052083819173276424,0,0,0.0,0.0,1
18500,1.6541174773010425e-05,1.0,0.004324489738792181,0.9996643662452698,286.45894017540803,0.8541779194510929,1.1736422777175903,4.805343960948844e-06,0.0,0.0,0.2882344646975585,0.005234925542026758,0,0,0.0,0.0,1
18600,1.6513786249561235e-05,1.0,0.004334819968789816,0.9996643662452698,286.473548025164,0.8541779194510929,1.1736422777175903,4.7969236073964525e-06,0.0,0.0,0.28821487453074757,0.005194475408643484,0,0,0.0,0.0,1
18700,1.6491998394485563e-05,1.0,0.004347170703113079,0.9996643662452698,286.4858618569168,0.8541779194510929,1.1736422777175903,4.791380952034037e-06,0.0,0.0,0.2881935166172967,0.005261979065835476,0,0,0.0,0.0,1
18800,1.6480544218211435e-05,1.0,0.004362593404948711,0.9996643662452698,286.49364541722105,0.8541779194510929,1.1736422777175903,4.790636190174633e-06,0.0,0.0,0.2880086825254696,0.005210589151829481,0,0,0.0,0.0,1
18900,1.6478585166623816e-05,1.0,0.004377272911369801,0.9996643662452698,286.49977199456214,0.8541779194510929,1.1736422777175903,4.789233755616247e-06,0.0,0.0,0.2880463660906717,0.005263539031147957,0,0,0.0,0.0,1
19000,1.6467816749354824e-05,1.0,0.004385998006910086,0.9996643662452698,286.50766173618285,0.8541779194510929,1.1736422777175903,4.789765809331106e-06,0.0,0.0,0.28753163760161576,0.005268190987408161,0,0,0.0,0.0,1
19100,1.64528755703941e-05,1.0,0.004395842086523771,0.9996643662452698,286.52208001372463,0.8541779194510929,1.1736422777175903,4.786132251889611e-06,0.0,0.0,0.2874273275632415,0.005228589288890362,0,0,0.0,0.0,1
19200,1.6439864339190535e-05,1.0,0.004394127521663904,0.9996643662452698,286.5310835049959,0.8541779194510929,1.1736422777175903,4.78197033048088e-06,0.0,0.0,0.28733932862365225,0.00524135772138834,0,0,0.0,0.0,1
19300,1.6435318684671074e-05,1.0,0.004387788008898497,0.9996643662452698,286.53655585281984,0.8541779194510929,1.1736422777175903,4.779978680300905e-06,0.0,0.0,0.2874114049289966,0.005197492893785238,0,0,0.0,0.0,1
19400,1.6431367839686573e-05,1.0,0.0043794866651296616,0.9996643662452698,286.54183361201945,0.8541779194510929,1.1736422777175903,4.780252595454265e-06,0.0,0.0,0.2875404974530731,0.005212380085140467,0,0,0.0,0.0,1
19500,1.6431085896329023e-05,1.0,0.004361890256404877,0.9996643662452698,286.5457101015966,0.8541779194510929,1.1736422777175903,4.776252739773431e-06,0.0,0.0,0.2880745446131899,0.0051930746994912624,0,0,0.0,0.0,1
19600,1.643964606046211e-05,1.0,0.004340521525591612,0.9997762441635132,286.54623401048485,0.8541779194510929,1.1736422777175903,4.7820689735663545e-06,0.0,0.0,0.2873914097805694,0.0052102794870734215,0,0,0.0,0.0,1
19700,1.646834243729245e-05,1.0,0.004344059154391289,0.9996643662452698,286.5394008611681,0.8541779194510929,1.1736422777175903,4.789850236494766e-06,0.0,0.0,0.2871936428355704,0.005171310156583786,0,0,0.0,0.0,1
