comparison_type,run,depth,regime,target_role,target_step,target_checkpoint,reference_role,reference_step,reference_checkpoint,hidden_source,readout_source,target_baseline_accuracy,reference_baseline_accuracy,readout_weight_cosine,full_hidden_spectral_power_cosine,intervention_accuracy
within_run_reference,seed0_adamw_stable,1,adamw,minimum_after_first_generalized,94000,checkpoints/seedstudy_adamw_stable_seed_0/step_094000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_addition_only,reference_readout,0.9903672933578491,0.9987469911575317,0.11340700834989548,0.998895525932312,1.0
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,target_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,0.9987469911575317
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,reference_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,0.9987469911575317
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,target_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,0.9987469911575317
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,reference_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,0.9987469911575317
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_addition_only,target_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,1.0
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_addition_only,reference_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,1.0
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_addition_only,target_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,1.0
within_run_reference,seed0_adamw_stable,1,adamw,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_addition_only,reference_readout,0.9987469911575317,0.9987469911575317,0.9999999403953552,0.9999997615814209,1.0
within_run_reference,seed0_adamw_stable,1,adamw,final,100000,checkpoints/seedstudy_adamw_stable_seed_0/step_100000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,target_readout,0.9927167296409607,0.9987469911575317,0.028977887704968452,0.9997977614402771,0.9927167296409607
within_run_reference,seed0_adamw_stable,1,adamw,final,100000,checkpoints/seedstudy_adamw_stable_seed_0/step_100000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,target_full,reference_readout,0.9927167296409607,0.9987469911575317,0.028977887704968452,0.9997977614402771,0.011198997497558594
within_run_reference,seed0_adamw_stable,1,adamw,final,100000,checkpoints/seedstudy_adamw_stable_seed_0/step_100000.pt,maximum_accuracy_reference,25000,checkpoints/seedstudy_adamw_stable_seed_0/step_025000.pt,reference_full,target_readout,0.9927167296409607,0.9987469911575317,0.028977887704968452,0.9997977614402771,0.01080742385238409
