step,branch_step,branch,stage_name,stage_kind,layer,stage_order,representative_k,representative_l,conjugate_k,conjugate_l,family,pair_power,rank,pair_power_fraction_total,pair_power_fraction_non_dc
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,37,0,76,b_only,2.583479404449463,7,0.00019412091313631053,0.009063411435136491
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,37,0,76,0,a_only,2.5834789276123047,8,0.00019412087730708564,0.009063409762287332
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,18,0,95,b_only,2.0327796936035156,9,0.0001527417054874312,0.00713143626707002
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,18,0,95,0,a_only,2.0327792167663574,10,0.0001527416696582063,0.00713143459422086
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,27,0,86,0,a_only,1.5417804718017578,11,0.00011584835262337526,0.005408903486720843
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,27,0,86,b_only,1.5417802333831787,12,0.00011584833470876281,0.005408902650296263
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,1,0,112,b_only,1.4437077045440674,13,0.00010847923053899592,0.005064842744952225
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,1,0,112,0,a_only,1.4437074661254883,14,0.00010847921262438348,0.005064841908527644
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,14,0,99,0,a_only,0.78046053647995,15,5.864328229108835e-05,0.002738026453325849
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,14,0,99,b_only,0.7804604768753052,16,5.864327781243524e-05,0.002738026244219704
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,33,0,80,0,a_only,0.725409984588623,17,5.450682067138386e-05,0.0025448970633012544
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,33,0,80,b_only,0.7254093885421753,18,5.4506775884852754e-05,0.002544894972239804
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,2,0,111,0,a_only,0.7132751941680908,19,5.359502064189864e-05,0.00250232556144565
126200,126200,freeze,layer_1_mlp_output,mlp_output,1,4,0,2,0,111,b_only,0.7132749557495117,20,5.35950027272862e-05,0.00250232472502107
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,38,0,75,b_only,91.79312133789062,1,0.0060538773481953944,0.2287729147347951
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,38,0,75,0,a_only,91.7931137084961,2,0.006053876845026768,0.22877289572031123
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,9,0,104,b_only,39.708030700683594,3,0.0026187969653570092,0.0989629918818802
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,9,0,104,0,a_only,39.708030700683594,4,0.0026187969653570092,0.0989629918818802
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,36,0,77,b_only,31.081233978271484,5,0.002049848350209099,0.07746271601974829
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,36,0,77,0,a_only,31.081233978271484,6,0.002049848350209099,0.07746271601974829
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,37,0,76,0,a_only,3.2749757766723633,7,0.00021598896934014032,0.00816211218438999
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,37,0,76,b_only,3.274975299835205,8,0.0002159889378921012,0.00816211099598475
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,18,0,95,0,a_only,2.4934937953948975,9,0.000164449202574135,0.0062144508774880074
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,18,0,95,b_only,2.49349308013916,10,0.00016444915540207632,0.006214449094880145
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,1,0,112,b_only,1.9999313354492188,11,0.00013189810775749802,0.0049843617278902625
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,1,0,112,0,a_only,1.9999312162399292,12,0.00013189809989548826,0.004984361430788952
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,27,0,86,0,a_only,1.9866105318069458,13,0.00013101958319863846,0.004951162736163693
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,27,0,86,b_only,1.9866095781326294,14,0.00013101952030256022,0.004951160359353209
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,14,0,99,b_only,0.966573178768158,15,6.374677521617695e-05,0.002408957884734123
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,14,0,99,0,a_only,0.9665720462799072,16,6.374670052708402e-05,0.002408955062271674
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,41,0,72,0,a_only,0.9634796380996704,17,6.354275213137802e-05,0.002401247957178926
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,41,0,72,b_only,0.9634795188903809,18,6.354274426936825e-05,0.0024012476600776154
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,5,0,108,0,a_only,0.9280397891998291,19,6.120544738183733e-05,0.0023129224115126766
126200,126200,control,layer_1_post_block_residual,post_block_residual,1,5,0,5,0,108,b_only,0.9280396699905396,20,6.120543951982755e-05,0.0023129221144113665
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,38,0,75,b_only,91.79312133789062,1,0.0060538773481953944,0.2287729147347951
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,38,0,75,0,a_only,91.7931137084961,2,0.006053876845026768,0.22877289572031123
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,9,0,104,b_only,39.708030700683594,3,0.0026187969653570092,0.0989629918818802
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,9,0,104,0,a_only,39.708030700683594,4,0.0026187969653570092,0.0989629918818802
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,36,0,77,b_only,31.081233978271484,5,0.002049848350209099,0.07746271601974829
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,36,0,77,0,a_only,31.081233978271484,6,0.002049848350209099,0.07746271601974829
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,37,0,76,0,a_only,3.2749757766723633,7,0.00021598896934014032,0.00816211218438999
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,37,0,76,b_only,3.274975299835205,8,0.0002159889378921012,0.00816211099598475
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,18,0,95,0,a_only,2.4934937953948975,9,0.000164449202574135,0.0062144508774880074
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,18,0,95,b_only,2.49349308013916,10,0.00016444915540207632,0.006214449094880145
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,1,0,112,b_only,1.9999313354492188,11,0.00013189810775749802,0.0049843617278902625
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,1,0,112,0,a_only,1.9999312162399292,12,0.00013189809989548826,0.004984361430788952
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,27,0,86,0,a_only,1.9866105318069458,13,0.00013101958319863846,0.004951162736163693
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,27,0,86,b_only,1.9866095781326294,14,0.00013101952030256022,0.004951160359353209
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,14,0,99,b_only,0.966573178768158,15,6.374677521617695e-05,0.002408957884734123
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,14,0,99,0,a_only,0.9665720462799072,16,6.374670052708402e-05,0.002408955062271674
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,41,0,72,0,a_only,0.9634796380996704,17,6.354275213137802e-05,0.002401247957178926
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,41,0,72,b_only,0.9634795188903809,18,6.354274426936825e-05,0.0024012476600776154
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,5,0,108,0,a_only,0.9280397891998291,19,6.120544738183733e-05,0.0023129224115126766
126200,126200,freeze,layer_1_post_block_residual,post_block_residual,1,5,0,5,0,108,b_only,0.9280396699905396,20,6.120543951982755e-05,0.0023129221144113665
126200,126200,control,layer_2_attention_output,attention_output,2,6,36,0,77,0,a_only,3998.947265625,1,0.1304256844182324,0.22043005080269287
126200,126200,control,layer_2_attention_output,attention_output,2,6,38,0,75,0,a_only,3894.83447265625,2,0.1270300451717817,0.2146911433555788
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,36,0,77,b_only,3444.59326171875,3,0.1123454258984542,0.18987293836109315
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,38,0,75,b_only,3270.0859375,4,0.1066538686746638,0.1802537421607229
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,9,0,104,b_only,1169.5380859375,5,0.03814449033194431,0.0644673016608523
126200,126200,control,layer_2_attention_output,attention_output,2,6,9,0,104,0,a_only,1131.4239501953125,6,0.036901397610288406,0.06236637351154397
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,37,0,76,b_only,61.02329635620117,7,0.001990275105933472,0.0033637273568404703
126200,126200,control,layer_2_attention_output,attention_output,2,6,37,0,76,0,a_only,51.833030700683594,8,0.0016905345471094442,0.002857141350380751
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,39,0,74,b_only,44.10424041748047,9,0.0014384600146251543,0.0024311148184946005
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,2,0,111,b_only,40.631534576416016,10,0.0013251976968153105,0.0022396922579750365
126200,126200,control,layer_2_attention_output,attention_output,2,6,27,0,86,0,a_only,30.53444480895996,11,0.0009958810651925216,0.0016831202747603915
126200,126200,control,layer_2_attention_output,attention_output,2,6,41,0,72,0,a_only,24.236204147338867,12,0.0007904639155381896,0.0013359485276001443
126200,126200,control,layer_2_attention_output,attention_output,2,6,1,0,112,0,a_only,23.51434326171875,13,0.0007669204192607912,0.0012961580974893212
126200,126200,control,layer_2_attention_output,attention_output,2,6,39,0,74,0,a_only,22.400131225585938,14,0.0007305803883109352,0.0012347404794474533
126200,126200,control,layer_2_attention_output,attention_output,2,6,54,0,59,0,a_only,21.264556884765625,15,0.0006935436256903296,0.0011721453280212357
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,27,0,86,b_only,20.964439392089844,16,0.0006837552922145181,0.0011556022456140312
126200,126200,control,layer_2_attention_output,attention_output,2,6,0,41,0,72,b_only,20.19457244873047,17,0.0006586460781316647,0.0011131656246326097
126200,126200,control,layer_2_attention_output,attention_output,2,6,56,0,57,0,a_only,19.8807315826416,18,0.0006484101567655814,0.0010958660821628696
126200,126200,control,layer_2_attention_output,attention_output,2,6,45,0,68,0,a_only,16.29640769958496,19,0.0005315074159760716,0.0008982909097100776
126200,126200,control,layer_2_attention_output,attention_output,2,6,5,0,108,0,a_only,16.15120506286621,20,0.0005267716312768914,0.0008902870470775963
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,36,0,77,0,a_only,3998.947265625,1,0.1304256844182324,0.22043005080269287
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,38,0,75,0,a_only,3894.83447265625,2,0.1270300451717817,0.2146911433555788
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,36,0,77,b_only,3444.59326171875,3,0.1123454258984542,0.18987293836109315
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,38,0,75,b_only,3270.0859375,4,0.1066538686746638,0.1802537421607229
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,9,0,104,b_only,1169.5380859375,5,0.03814449033194431,0.0644673016608523
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,9,0,104,0,a_only,1131.4239501953125,6,0.036901397610288406,0.06236637351154397
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,37,0,76,b_only,61.02329635620117,7,0.001990275105933472,0.0033637273568404703
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,37,0,76,0,a_only,51.833030700683594,8,0.0016905345471094442,0.002857141350380751
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,39,0,74,b_only,44.10424041748047,9,0.0014384600146251543,0.0024311148184946005
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,2,0,111,b_only,40.631534576416016,10,0.0013251976968153105,0.0022396922579750365
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,27,0,86,0,a_only,30.53444480895996,11,0.0009958810651925216,0.0016831202747603915
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,41,0,72,0,a_only,24.236204147338867,12,0.0007904639155381896,0.0013359485276001443
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,1,0,112,0,a_only,23.51434326171875,13,0.0007669204192607912,0.0012961580974893212
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,39,0,74,0,a_only,22.400131225585938,14,0.0007305803883109352,0.0012347404794474533
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,54,0,59,0,a_only,21.264556884765625,15,0.0006935436256903296,0.0011721453280212357
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,27,0,86,b_only,20.964439392089844,16,0.0006837552922145181,0.0011556022456140312
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,0,41,0,72,b_only,20.19457244873047,17,0.0006586460781316647,0.0011131656246326097
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,56,0,57,0,a_only,19.8807315826416,18,0.0006484101567655814,0.0010958660821628696
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,45,0,68,0,a_only,16.29640769958496,19,0.0005315074159760716,0.0008982909097100776
126200,126200,freeze,layer_2_attention_output,attention_output,2,6,5,0,108,0,a_only,16.15120506286621,20,0.0005267716312768914,0.0008902870470775963
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,36,0,77,0,a_only,4127.2353515625,1,0.07121640765056589,0.21692121258159652
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,38,0,75,0,a_only,4123.68408203125,2,0.07115512966734674,0.21673456325649051
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,36,0,77,b_only,3580.1376953125,3,0.061776110116426315,0.18816659190086157
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,38,0,75,b_only,3427.732421875,4,0.059146321612334365,0.18015640253635723
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,9,0,104,b_only,1229.99853515625,5,0.02122391131780843,0.06464685218851658
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,9,0,104,0,a_only,1212.877197265625,6,0.02092847864317789,0.06374698071042229
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,37,0,76,b_only,68.4129409790039,7,0.0011804812370320352,0.0035956801222446575
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,37,0,76,0,a_only,59.26164245605469,8,0.001022573448736017,0.0031147017909404374
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,39,0,74,b_only,45.049957275390625,9,0.0007773475095744637,0.00236775723371996
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,2,0,111,b_only,42.187843322753906,10,0.0007279610664397918,0.002217328877624973
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,27,0,86,0,a_only,31.284717559814453,11,0.0005398250909362575,0.0016442771711040257
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,1,0,112,0,a_only,26.369142532348633,12,0.00045500569849225327,0.0013859220242161652
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,41,0,72,0,a_only,25.02240753173828,13,0.0004317674722630555,0.0013151396809587407
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,39,0,74,0,a_only,24.97611427307129,14,0.00043096867129827565,0.0013127065776949308
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,27,0,86,b_only,23.442115783691406,15,0.0004044991699373534,0.0012320819502942557
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,54,0,59,0,a_only,22.284255981445312,16,0.00038452002926447074,0.0011712266001849812
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,41,0,72,b_only,20.656442642211914,17,0.0003564317308101588,0.0010856712069677453
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,56,0,57,0,a_only,20.071712493896484,18,0.0003463420758569363,0.0010549386797428124
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,5,0,108,0,a_only,18.157379150390625,19,0.00031330980796880363,0.0009543242308959681
126200,126200,control,layer_2_post_attention_residual,post_attention_residual,2,7,0,45,0,68,b_only,17.475282669067383,20,0.00030154007425285684,0.0009184742773016662
126200,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,36,0,77,0,a_only,4127.2353515625,1,0.07121640765056589,0.21692121258159652
126200,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,38,0,75,0,a_only,4123.68408203125,2,0.07115512966734674,0.21673456325649051
126200,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,36,0,77,b_only,3580.1376953125,3,0.061776110116426315,0.18816659190086157
126200,126200,freeze,layer_2_post_attention_residual,post_attention_residual,2,7,0,38,0,75,b_only,3427.732421875,4,0.059146321612334365,0.18015640253635723
