pair,seed,reference_role,reference_step,current_step,reference_test_accuracy,arm_group,arm,train_accuracy,heldout_accuracy,heldout_cross_entropy,heldout_minimum_margin,heldout_centered_reference_logit_relative_error,relative_head_change,head_change_norm
seed1_adjacent,1,"Immediately preceding update, irrespective of accuracy",17720,17721,0.9413804676138271,orthogonal_size_control,random_orthogonal_size_5,0.293733681462141,0.17283812506991833,14.440089818639267,-67.50006103515625,1.676301515927084,0.030036186554390616,0.029512625816295462
seed1_adjacent,1,"Immediately preceding update, irrespective of accuracy",17720,17721,0.9413804676138271,orthogonal_size_control,random_orthogonal_size_6,0.2616187989556136,0.15493903121154493,15.758057965957146,-65.8643798828125,1.7563852702350788,0.03003618652048147,0.02951262578297739
seed1_adjacent,1,"Immediately preceding update, irrespective of accuracy",17720,17721,0.9413804676138271,orthogonal_size_control,random_orthogonal_size_7,0.24255874673629244,0.1480031323414252,15.807735117398115,-71.5579833984375,1.764558689156247,0.030036186707145328,0.02951262596638751
seed1_adjacent,1,"Immediately preceding update, irrespective of accuracy",17720,17721,0.9413804676138271,orthogonal_size_control,random_orthogonal_size_8,0.21305483028720626,0.12786665175075512,16.64088593142268,-72.87890625,1.754402448353607,0.03003618666070534,0.029512625920757016
seed1_adjacent,1,"Immediately preceding update, irrespective of accuracy",17720,17721,0.9413804676138271,orthogonal_size_control,random_orthogonal_size_9,0.14281984334203654,0.08714621322295558,18.65396754639541,-72.32061767578125,1.7165855494811428,0.030036186638691238,0.029512625899126642
seed1_adjacent,1,"Immediately preceding update, irrespective of accuracy",17720,17721,0.9413804676138271,orthogonal_size_control,opposite_orthogonal_correction,0.007832898172323759,0.00928515493903121,64.75530834552664,-151.28594970703125,3.3618151695258813,0.030036185752426007,0.0295126250283099
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,original,0.009921671018276762,0.00928515493903121,20.74819521549187,-69.0308837890625,1.5349937562880678,0.0,0.0
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,old_head,0.8775456919060052,0.7807361002349256,1.1626778306170387,-20.537628173828125,1.7211600954247253,0.1396223896654261,0.1124241763171197
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,orthogonal,1.0,1.0,0.00037356277809597353,2.45123291015625,0.11184717171745487,0.13493276531237058,0.10864808312467146
seed2_first,2,Latest measured jointly >=99% checkpoint,18000,18069,1.0,primary,inverse_gl,1.0,1.0,0.00031974588641885186,2.641693115234375,0.08454019058615828,4.490864371482295,3.616051330489565
